imdb_rating,languages,movieId,plot,poster,released,runtime,title
7.2,English,81898,"Phil Spector is a pioneer of American music, a legendary producer to John Lennon and Tina Turner, and, as of April 13th 2009, a convicted murderer. Yet the Spector who appears in Vikram ...",https://image.tmdb.org/t/p/w440_and_h660_face/l4AEV6ligXrqrtfdelFF0AvX7Nq.jpg,2010-06-30,102,"Agony and the Ecstasy of Phil Spector, The"
7.7,English,81910,Documentary that follows the struggle for control of Dr. Albert C. Barnes' 25 billion dollar collection of modern and post-impressionist art.,https://image.tmdb.org/t/p/w440_and_h660_face/8ZEU3im0Yorn3aVQO3hrIltW7ON.jpg,2009-09-29,101,"Art of the Steal, The"
7.9,English,81932,A look at the early years of boxer Irish Micky Ward and his brother who helped train him before going pro in the mid 1980s.,https://image.tmdb.org/t/p/w440_and_h660_face/jcQYWWi2y1vNsGlJJ2jNcFq0y1n.jpg,2010-12-17,116,"Fighter, The"
5.1,English,81949,Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.,https://image.tmdb.org/t/p/w440_and_h660_face/a5yRnW5v0mO3mW6RZUJsxfMFYpI.jpg,2010-05-26,95,"Romantics, The"
6.7,English,82035,"Set in 1991 on the inner-city streets of Oakland, California, cocaine dealer Charles Cosby has his life changed forever when he writes a fan letter to the Cocaine Godmother Griselda ...",https://image.tmdb.org/t/p/w440_and_h660_face/edHYJhbT14ZaLdocRBpFqNkgn4.jpg,2008-07-29,97,Cocaine Cowboys II: Hustlin' With the Godmother
7.8,English,82037,Pat Tillman never thought of himself as a hero. His choice to leave a multimillion-dollar football contract and join the military wasn't done for any reason other than he felt it was the ...,https://image.tmdb.org/t/p/w440_and_h660_face/8858FsyVcEuuVQSI9KB3KFQpycF.jpg,2010-01-23,94,"Tillman Story, The"
6.7,English,82041,"When Brent turns down his classmate Lola's invitation to the prom, she concocts a wildly violent plan for revenge.",https://image.tmdb.org/t/p/w440_and_h660_face/7ooggrcIZtq1Jvz5mfkChc5DfBN.jpg,2010-11-04,84,"Loved Ones, The"
6.3,English,82093,An ex-con with a reputation tries to go straight by working as a handy man for a reclusive actress but this is unfortunately not the wish of London's underground crime lord.,https://image.tmdb.org/t/p/w440_and_h660_face/nZGL1cLtWXptk0W1jFE7MhAVtZc.jpg,2010-11-26,103,London Boulevard
4.4,English,82095,"Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth.",https://image.tmdb.org/t/p/w440_and_h660_face/npOLgDD49UNRPRKPXWdrCBQdkrL.jpg,2010-11-12,97,Skyline
6.7,English,82150,"A young shut-in takes an imaginary road trip inside his apartment, based on mementos and memories of a European trek from years before.",https://image.tmdb.org/t/p/w440_and_h660_face/7dBNVphEq92S25oC4UzEhRSrql2.jpg,2009-11-27,101,Bunny and the Bull
5.6,English,82152,A modern-day take on the Beauty and the Beast tale where a New York teen is transformed into a hideous monster in order to find true love.,https://image.tmdb.org/t/p/w440_and_h660_face/mlUx7nIzHQ2Q3y880OpOC2SDF4a.jpg,2011-03-04,86,Beastly
6.7,English,82167,A young woman suffering from Parkinson's befriends a drug rep working for Pfizer in 1990s Pittsburgh.,https://image.tmdb.org/t/p/w440_and_h660_face/qX083clkVuROyJH1WZDzFDT92TV.jpg,2010-11-24,112,Love and Other Drugs
6.3,English,82169,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.",https://image.tmdb.org/t/p/w440_and_h660_face/pP27zlm9yeKrCeDZLFLP2HKELot.jpg,2010-12-10,113,"Chronicles of Narnia: The Voyage of the Dawn Treader, The"
6.3,English,82173,About a recent college grad who returns home while she tries to figure out what to do with her life.,https://image.tmdb.org/t/p/w440_and_h660_face/2vC1UNzUaYO6cWKdBYkp1lAbLwC.jpg,2012-03-30,98,Tiny Furniture
6,English,82202,"Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.",https://image.tmdb.org/t/p/w440_and_h660_face/54TV2S0BN3kyxqhPZgOsYGngPrf.jpg,2010-12-10,103,"Tourist, The"
6.7,Finnish,82242,"In the depths of the Korvatunturi mountains, 486 metres deep, lies the closest ever guarded secret of Christmas. The time has come to dig it up! This Christmas everyone will believe in Santa Claus.",https://image.tmdb.org/t/p/w440_and_h660_face/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,2010-12-03,84,Rare Exports: A Christmas Tale (Rare Exports)
7.2,English,82313,Through a series of bizarre coincidences artist finds himself falsely accused of bank robbery and murder and is pursued by the authorities and the real killers.,https://image.tmdb.org/t/p/w440_and_h660_face/1TiKEcTHlkHblkNDA5bfUGrt2ne.jpg,1957-05-13,78,Nightfall
6.3,English,82378,"Mr. David Marks was suspected but never tried for killing his wife Katie who disappeared in 1982, but the truth is eventually revealed.",https://image.tmdb.org/t/p/w440_and_h660_face/3RM8SyB0yHanJbYeHdgi5eLv21C.jpg,2010-12-09,101,All Good Things
7.7,English,82459,A tough U.S. Marshal helps a stubborn teenager track down her father's murderer.,https://image.tmdb.org/t/p/w440_and_h660_face/krK7cQms3FlJ3HPkvXC3YyEFP2K.jpg,2010-12-22,110,True Grit
6.8,English,82461,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,https://image.tmdb.org/t/p/w440_and_h660_face/okpodI7zyPwWsAm2yF5yva6Ea5h.jpg,2010-12-17,125,Tron: Legacy
7.3,English,82463,A look at four seasons in the lives of a happily married couple and their relationships with their family and friends.,https://image.tmdb.org/t/p/w440_and_h660_face/yatZSn4zquxEIbqvaEQVJztGBud.jpg,2011-02-04,129,Another Year
5.3,English,82499,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",https://image.tmdb.org/t/p/w440_and_h660_face/zA2duSy0zk0VAB88x2jygu6o2e5.jpg,2010-12-17,121,How Do You Know
7.3,English,82527,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",https://image.tmdb.org/t/p/w440_and_h660_face/dpxyNLXUIVwtKy2kdldAvh7Zxx0.jpg,2011-02-18,134,Barney's Version
6.8,English,82534,"The story centers on a year in the life of three men trying to survive a round of corporate downsizing at a major company - and how that affects them, their families, and their communities.",https://image.tmdb.org/t/p/w440_and_h660_face/ArwiLgouKjgKPFoucq5j5TWm2zp.jpg,2011-02-11,104,"Company Men, The"
6.4,English,82608,"In this provocative teen comedy, Luke, a young man insecure about his masculinity discovers he's a Zerophiliac, with the ability to change sex at will. Join Luke as he journeys into the ...",https://image.tmdb.org/t/p/w440_and_h660_face/b8hjffkgD8MkvuY1aDPxzOPoigz.jpg,2006-10-13,90,Zerophilia
7.8,Korean,82667,A secret agent exacts revenge on a serial killer through a series of captures and releases.,https://image.tmdb.org/t/p/w440_and_h660_face/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg,2010-08-12,141,I Saw the Devil (Akmareul boatda)
5.5,English,82852,"Family-patriarch Jack Byrnes wants to appoint a successor. Does his son-in-law, the male nurse Greg Focker have what it takes?",https://image.tmdb.org/t/p/w440_and_h660_face/90mwPRNMmX9RUGVgKMJMJNQnYX8.jpg,2010-12-22,98,Little Fockers
4.9,English,82854,"Travel writer Lemuel Gulliver takes an assignment in Bermuda, but ends up on the island of Liliput, where he towers over its tiny citizens.",https://image.tmdb.org/t/p/w440_and_h660_face/gUjwaVuEpRYL2DQJYtWsy9IQXrd.jpg,2010-12-25,85,Gulliver's Travels
6.5,Spanish,82931,"A young trapeze artist must decide between her lust for Sergio, the Happy Clown, or her affection for Javier, the Sad Clown, both of whom are deeply disturbed.",https://image.tmdb.org/t/p/w440_and_h660_face/jmf0jSTGxms1Y8VnILoPBeCXnTb.jpg,2010-12-17,107,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A)"
7.8,English,82934,"The Most Dangerous Man in America is the story of what happens when a former Pentagon insider, armed only with his conscience, steadfast determination, and a file cabinet full of ...",https://image.tmdb.org/t/p/w440_and_h660_face/br3NZWHBAETFmfIBk4o9rvhByKZ.jpg,2009-10-17,92,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The"
6.4,English,83086,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,https://image.tmdb.org/t/p/w440_and_h660_face/3U9zBIibERQZqYKM3N1a4MYgBsN.jpg,2010-11-24,119,Burlesque
7,English,83096,A bank clerk ends up in a seemingly haunted house that is actually a thieves' hideout.,https://image.tmdb.org/t/p/w440_and_h660_face/8o1ktnormGixPYzyEMvzEgREFQn.jpg,1921-02-21,21,"Haunted House, The"
7.7,Japanese,83132,"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their daughter, Arrietty, is discovered.",https://image.tmdb.org/t/p/w440_and_h660_face/xGz75oFXt4OmFgvQ7kVjaPboRJr.jpg,2012-02-17,94,"Secret World of Arrietty, The (Kari-gurashi no Arietti)"
7.6,English,83134,Tucker & Dale are on vacation at their dilapidated mountain cabin when they are attacked by a group of preppy college kids.,https://image.tmdb.org/t/p/w440_and_h660_face/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,2010-12-09,89,Tucker & Dale vs Evil
4.6,English,83177,"A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo, and Ranger Smith.",https://image.tmdb.org/t/p/w440_and_h660_face/3Rs4BTP1wHA2Ll1FeuCRbhFgXWM.jpg,2010-12-17,80,Yogi Bear
7.2,English,83270,"A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.",https://image.tmdb.org/t/p/w440_and_h660_face/lShH2tRgvNRTUL6mK4oJCixINxf.jpg,2010-09-20,113,Made in Dagenham
7.9,English,83293,"On the outskirts of Rio de Janiro is Jardim Gramacho, the world's largest landfill, where men and women sift through garbage for a living. Artist Vik Muniz produces portraits of the workers and learns about their lives.",https://image.tmdb.org/t/p/w440_and_h660_face/wvaVhCRVPSYZp2A3utfyrPl0dNw.jpg,2011-01-21,99,Waste Land
7.8,English,83318,"A series of adventures begins when an accident during photographing causes Buster to be mistaken for Dead Shot Dan, the evil badguy.",https://image.tmdb.org/t/p/w440_and_h660_face/pQ5CNJSJgxnTepojyQXMecoz3HB.jpg,1921-05-15,23,"Goat, The"
7.2,,83322,Buster and his family go on a voyage on his homemade boat that proves to be one disaster after another.,https://image.tmdb.org/t/p/w440_and_h660_face/su82kWmVw5xEo2yBkO4t1TJa4G1.jpg,1921-11-10,23,"Boat, The"
7.7,English,83332,The life and work of the enigmatic folk rock singer-songwriter.,https://image.tmdb.org/t/p/w440_and_h660_face/uh3jCuKCd50EwBYPSUMG9rK9v6y.jpg,2006-02-06,116,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?)
5.9,English,83349,"Following the death of his father, Britt Reid, heir to his father's large company, teams up with his late dad's assistant Kato to become a masked crime fighting team.",https://image.tmdb.org/t/p/w440_and_h660_face/rTU8mxFJasWIiG73GTmwHQy24Ir.jpg,2011-01-14,119,"Green Hornet, The"
7.8,,83359,"After waking up from his wacky dream, a theater stage hand inadvertently causes havoc everywhere he works.",https://image.tmdb.org/t/p/w440_and_h660_face/ktC6esPLRlQqS2Dai8KZXFiQWLR.jpg,1921-10-06,18,"Play House, The"
7,English,83361,Buster helps a Native American tribe save their land from greedy oil barons.,https://image.tmdb.org/t/p/w440_and_h660_face/1E0bHCxwnbnlKHHgpyrnIQNOCCO.jpg,1922-01-01,20,"Paleface, The"
6.3,English,83374,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,https://image.tmdb.org/t/p/w440_and_h660_face/kfloVZk0uGkSftjD6DI8ZWUsrrI.jpg,2010-12-03,100,"Warrior's Way, The"
7.8,English,83411,A series of mishaps manages to make a young man get chased by a big city's entire police force.,https://image.tmdb.org/t/p/w440_and_h660_face/uN8b6oQlmsb81G7GepgjPyRDLaO.jpg,1922-03-01,18,Cops
5.4,English,83480,"14th-century knights transport a suspected witch to a monastery, where monks deduce her powers could be the source of the Black Plague.",https://image.tmdb.org/t/p/w440_and_h660_face/dyV2Tw7EGi7A0yme8eR6jPR7hEZ.jpg,2011-01-07,95,Season of the Witch
7.9,English,83506,The fourth part in Ricky's themed live stand-up shows.,https://image.tmdb.org/t/p/w440_and_h660_face/jwW9DTvLzpmyvY9EBG5jWVxxZ5T.jpg,2010-11-22,86,Ricky Gervais Live 4: Science
7.3,,83603,,,,23,Fern flowers (Fleur de fougère)
6,English,83613,"A spaceship arrives in Arizona, 1873, to take over the Earth, starting with the Wild West region. A posse of cowboys and natives are all that stand in their way.",https://image.tmdb.org/t/p/w440_and_h660_face/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,2011-07-29,119,Cowboys & Aliens
8.2,English,83803,The personifications of daytime and nighttime learn to get along.,https://image.tmdb.org/t/p/w440_and_h660_face/eQ1QUZfblOrusXVfbzzCuUaM7ix.jpg,2010-06-18,6,Day & Night
7.7,English,83827,"After a vicious attacks leaves him brain-damaged and broke, Mark Hogancamp seeks recovery in Marwencol, a 1/6th scale World War II-era town he creates in his backyard.",https://image.tmdb.org/t/p/w440_and_h660_face/ofKR8GJItiY5NtT4JBiXxmw8Sct.jpg,2010-10-08,83,Marwencol
7,English,83829,An army of gay/nazi bikers make their engines roar and ride the way to pain/pleasure as sexual and sadistic symbols are intercut into the dazing chaos and rhythmic experiences of this ...,https://image.tmdb.org/t/p/w440_and_h660_face/fs9QDvOzOpZCaa2rv1U57jAFfYU.jpg,1969-10-10,28,Scorpio Rising
5.3,English,83910,A man discovers that his best friend's wife is having an affair.,https://image.tmdb.org/t/p/w440_and_h660_face/a7EVBTqeh6NoCFDW24qIp11kyi9.jpg,2011-01-14,111,"Dilemma, The"
7,English,83976,"Steve Coogan has been asked by The Observer to tour the country's finest restaurants, but after his girlfriend backs out on him he must take his best friend and source of eternal aggravation, Rob Brydon.",https://image.tmdb.org/t/p/w440_and_h660_face/tjGrjHNjsR0klih0bkGBHbukMdX.jpg,2011-04-24,112,"Trip, The"
7.3,English,84098,A lawyer whose wife has had an affair sets out to leave her by flying to LA. He becomes ever more involved in the lives of a few fellow travelers on a journey that ends up showing him as much about himself as about the others.,https://image.tmdb.org/t/p/w440_and_h660_face/ybzWXDmqWC6kBHE2a9EpZ9yUnB.jpg,1952-02-01,105,Phone Call from a Stranger
7.8,Korean,84116,"A sixty-something woman, faced with the discovery of a heinous family crime and in the early stages of Alzheimer's disease, finds strength and purpose when she enrolls in a poetry class.",https://image.tmdb.org/t/p/w440_and_h660_face/dcefUQ0AIgRvkh9DS76tvetzxc2.jpg,2011-02-11,139,Poetry (Shi)
7.4,English,84152,"With the help of a mysterious pill that enables the user to access 100 percent of his brain abilities, a struggling writer becomes a financial wizard, but it also puts him in a new world with lots of dangers.",https://image.tmdb.org/t/p/w440_and_h660_face/mA77y2AMLkjBNRv0dtsWYQRu4IU.jpg,2011-03-18,105,Limitless
7.2,English,84154,Ray Kurzweil is on a journey to bring his ideas to the world.,https://image.tmdb.org/t/p/w440_and_h660_face/lcaaiQbcvL7g3UzQGVHXlkbieuk.jpg,2011-03-01,83,Transcendent Man
